"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Garðatorg";210;"Fjölbýli";65500000;3;106,8;"2017-01-14";613296
"2";"Freyjubrunnur";113;"Fjölbýli";39900000;3;89,1;"2017-01-14";447811
"3";"Jaðar";356;"Sumarhús";16500000;3;48,2;"2017-01-14";342324
"4";"Lækjarbakki";356;"Sumarhús";16500000;2;48,1;"2017-01-14";343035
"5";"Krókatún";300;"Fjölbýli";28900000;4;162,7;"2017-01-14";177628
"7";"Sogavegur";108;"Par/Raðhús";42900000;4;104,8;"2017-01-14";409351
"8";"Deildarás";110;"Einbýli";84700000;8;268,6;"2017-01-14";315339
"9";"Garðatorg";210;"Fjölbýli";76900000;4;160,4;"2017-01-14";479426
"10";"Engjaþing";203;"Fjölbýli";49900000;3;140,2;"2017-01-14";355920
"12";"Rauðhamrar";112;"Fjölbýli";45900000;5;135,8;"2017-01-14";337997
"13";"Lerkihlíð";105;"Fjölbýli";69000000;4;184,3;"2017-01-14";374390
"14";"Kópavogsbraut";200;"Fjölbýli";34900000;2;62,7;"2017-01-14";556619
"15";"Freyjubrunnur";113;"Fjölbýli";34900000;2;66,3;"2017-01-14";526395
"16";"Grettisgata";101;"Fjölbýli";34900000;2;71,2;"2017-01-14";490169
"17";"Stakkholt";105;"Fjölbýli";43900000;2;82,6;"2017-01-14";531477
"18";"Stakkholt";105;"Fjölbýli";42900000;2;80,2;"2017-01-14";534913
"19";"Víðimelur";107;"Fjölbýli";39900000;3;84,7;"2017-01-14";471074
"20";"Stóra-mörk Lóð";861;"Sumarhús";15900000;3;53;"2017-01-14";300000
"21";"Freyjubrunnur";113;"Fjölbýli";44900000;3;105,2;"2017-01-14";426806
"22";"Garðatorg";210;"Fjölbýli";57500000;3;119,2;"2017-01-14";482383
"23";"Strandvegur";210;"Fjölbýli";54700000;3;124,2;"2017-01-14";440419
"24";"Bræðraborgarstígur";101;"Fjölbýli";49900000;5;107;"2017-01-14";466355
"25";"Freyjugata";101;"Einbýli";68000000;6;137,2;"2017-01-14";495627
