"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Mánatún (opið hús)";105;"Fjölbýli";82900000;5;182,9;"2017-02-05";453253
"2";"Lundur";200;"Fjölbýli";77000000;5;186,9;"2017-02-05";411985
"3";"Lundur ";200;"Fjölbýli";125000000;3;175;"2017-02-05";714286
"4";"Lundur ";200;"Fjölbýli";78000000;3;131,9;"2017-02-05";591357
"5";"Lundur ";200;"Fjölbýli";87500000;4;158,2;"2017-02-05";553097
"6";"Lundur ";200;"Fjölbýli";89000000;3;155;"2017-02-05";574194
"7";"Lundur ";200;"Fjölbýli";74000000;3;123,6;"2017-02-05";598706
"8";"Lundur ";200;"Fjölbýli";129000000;4;194,4;"2017-02-05";663580
"9";"Lundur ";200;"Fjölbýli";69500000;3;123;"2017-02-05";565041
"10";"Lundur ";200;"Fjölbýli";77800000;3;143,9;"2017-02-05";540653
"12";"Lundur";200;"Fjölbýli";79500000;4;155,5;"2017-02-05";511254
"13";"Lundur";200;"Fjölbýli";88000000;4;154,5;"2017-02-05";569579
"14";"Lundur";200;"Fjölbýli";74000000;4;155,2;"2017-02-05";476804
"15";"Lundur";200;"Fjölbýli";68500000;4;152,7;"2017-02-05";448592
"16";"Lundur";200;"Fjölbýli";125000000;4;179,2;"2017-02-05";697545
"17";"Lundur";200;"Fjölbýli";59500000;3;112,9;"2017-02-05";527015
"18";"Kársnesbraut";200;"Fjölbýli";21600000;1;37,6;"2017-02-05";574468
"19";"Kársnesbraut";200;"Fjölbýli";15900000;1;29,5;"2017-02-05";538983
"21";"Kársnesbraut";200;"Fjölbýli";23500000;1;46,4;"2017-02-05";506466
"22";"Kársnesbraut";200;"Fjölbýli";22300000;1;36;"2017-02-05";619444
"24";"Kársnesbraut";200;"Fjölbýli";21600000;1;37,4;"2017-02-05";577540
"25";"Kársnesbraut";200;"Fjölbýli";22900000;1;43,3;"2017-02-05";528868
