"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Hraunbær";110;"Fjölbýli";26900000;3;68,8;"2016-08-05";390988
"2";"Tröllateigur";270;"Fjölbýli";39900000;4;100,7;"2016-08-05";396226
"3";"Melbrún";730;"Einbýli";44400000;4;192,4;"2016-08-05";230769
"4";"Melasíða";603;"Fjölbýli";16200000;2;63,1;"2016-08-05";256735
"5";"Hlíð";276;"Sumarhús";9900000;0;42;"2016-08-05";235714
"6";"Túnbrekka";200;"Fjölbýli";44900000;4;193,3;"2016-08-05";232281
"7";"Ránarvellir";230;"Par/Raðhús";34200000;5;118,6;"2016-08-05";288364
"8";"Suðurgata";300;"Hæðir";10900000;2;66,7;"2016-08-05";163418
"9";"Gjábakkaland";801;"Sumarhús";16900000;3;58,8;"2016-08-05";287415
"10";"Móabarð";220;"Hæðir";29300000;4;104,9;"2016-08-05";279314
"11";"Heiðmörk";810;"Einbýli";41800000;3;166,6;"2016-08-05";250900
"12";"Kleppsvegur";104;"Fjölbýli";34900000;3;97,7;"2016-08-05";357216
"13";"Dalbraut";105;"Fjölbýli";58900000;6;184,7;"2016-08-05";318896
"14";"Dalbraut";105;"Fjölbýli";26500000;2;54,2;"2016-08-05";488930
"15";"Dalbraut";105;"Fjölbýli";26500000;2;57,2;"2016-08-05";463287
"16";"Dalbraut";105;"Fjölbýli";63900000;5;268,7;"2016-08-05";237812
"17";"Skarðshlíð";603;"Fjölbýli";22900000;4;82,2;"2016-08-05";278589
"18";"Óseyri";600;"Atvinnuhús";19900000;1;98,6;"2016-08-05";201826
"19";"Grandahvarf";203;"Hæðir";56800000;5;168,6;"2016-08-05";336892
"20";"Sólheimar";104;"Hæðir";32900000;3;85,4;"2016-08-05";385246
"21";"Laxatunga";270;"Par/Raðhús";69900000;6;259,8;"2016-08-05";269053
"22";"Suðurgata";220;"Hæðir";19900000;2;45,7;"2016-08-05";435449
"23";"Daggarvellir Opið Hús";221;"Fjölbýli";32500000;3;96,8;"2016-08-05";335744
"24";"Klettaberg Opið Hús";221;"Hæðir";46700000;4;155,5;"2016-08-05";300322
"25";"Hvassaleiti";103;"Fjölbýli";33900000;3;115,3;"2016-08-05";294016
