"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Skipholt - Sýning Á Leiguíbúðum";105;"Fjölbýli";240000;2;81,6;"2016-09-04";2941
"2";"Hörgslundur ";210;"Einbýli";87500000;9;344,3;"2016-09-04";254139
"3";"Ljósavík";112;"Fjölbýli";29900000;2;80,7;"2016-09-04";370508
"4";"Hlíðarhjalli - Seld";200;"Fjölbýli";29200000;2;72,9;"2016-09-04";400549
"5";"Lerkigrund";300;"Fjölbýli";25900000;4;102,8;"2016-09-04";251946
"6";"Lambhagavegur";113;"Jörð/Lóð";221000000;0;6584;"2016-09-04";33566
"7";"Miðleiti";103;"Fjölbýli";49000000;4;111,4;"2016-09-04";439856
"8";"Langalína";210;"Fjölbýli";64000000;3;140;"2016-09-04";457143
"9";"Langalína";210;"Fjölbýli";73000000;3;128,3;"2016-09-04";568979
"10";"Langalína  nýtt ";210;"Fjölbýli";59000000;3;125,8;"2016-09-04";468998
"11";"Langalína";210;"Fjölbýli";68500000;3;142,7;"2016-09-04";480028
"12";"Langalína";210;"Fjölbýli";75000000;4;149,1;"2016-09-04";503018
"13";"Langalína";210;"Fjölbýli";66000000;3;125,7;"2016-09-04";525060
"14";"Langalína";210;"Fjölbýli";76000000;3;139;"2016-09-04";546763
"15";"Langalína";210;"Fjölbýli";79000000;4;141,4;"2016-09-04";558699
"16";"Langalína";210;"Fjölbýli";64000000;3;128,4;"2016-09-04";498442
"17";"Langalína";210;"Fjölbýli";69000000;4;138,2;"2016-09-04";499276
"18";"Langalína";210;"Fjölbýli";59000000;3;127,5;"2016-09-04";462745
"19";"Vesturbraut ";240;"Einbýli";61500000;8;341,7;"2016-09-04";179982
"20";"Skipastígur";240;"Einbýli";47500000;5;168,5;"2016-09-04";281899
"24";"Eyjafell";276;"Sumarhús";24900000;3;58,4;"2016-09-04";426370
