"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Sóltún";105;"Fjölbýli";47800000;2;79;"2017-02-19";605063
"2";"Sóltún";105;"Fjölbýli";52900000;3;97,3;"2017-02-19";543679
"3";"Sóltún";105;"Fjölbýli";46700000;2;76,6;"2017-02-19";609661
"4";"Sóltún";105;"Fjölbýli";56500000;3;96,5;"2017-02-19";585492
"5";"Sóltún";105;"Fjölbýli";47300000;2;82,4;"2017-02-19";574029
"6";"Sóltún";105;"Fjölbýli";74800000;4;136,4;"2017-02-19";548387
"7";"Mýrargata";101;"Atvinnuhús";34900000;1;77;"2017-02-19";453247
"8";"Sóltún";105;"Fjölbýli";87900000;4;139,9;"2017-02-19";628306
"9";"Sóltún";105;"Fjölbýli";44900000;2;76,6;"2017-02-19";586162
"10";"Vefarastræti ";270;"Fjölbýli";32900000;3;69,8;"2017-02-19";471347
"11";"Vefarastræti ";270;"Fjölbýli";34900000;3;84,7;"2017-02-19";412043
"12";"Orrahólar";111;"Fjölbýli";18900000;1;35,3;"2017-02-19";535411
"13";"Langamýri";210;"Par/Raðhús";86900000;5;197,4;"2017-02-19";440223
"14";"Dofraberg (opið hús)";221;"Fjölbýli";29900000;2;68;"2017-02-19";439706
"15";"Lundargata ";600;"Einbýli";8000000;6;84;"2017-02-19";95238
"16";"Arahólar";111;"Fjölbýli";26900000;2;62,6;"2017-02-19";429712
"17";"Vefarastræti";270;"Fjölbýli";31900000;2;73,1;"2017-02-19";436389
"18";"Vefarastræti";270;"Fjölbýli";48500000;5;125,5;"2017-02-19";386454
"19";"Ásbraut";200;"Fjölbýli";31500000;3;68,4;"2017-02-19";460526
"20";"Vefarastræti";270;"Fjölbýli";35900000;3;85,2;"2017-02-19";421362
"21";"Vefarastræti";270;"Fjölbýli";35300000;3;83;"2017-02-19";425301
"22";"Vefarastræti";270;"Fjölbýli";43900000;4;112,3;"2017-02-19";390917
"23";"Vefarastræti";270;"Fjölbýli";36900000;3;89,9;"2017-02-19";410456
"24";"Vefarastræti";270;"Fjölbýli";40500000;4;102,1;"2017-02-19";396670
"25";"Vefarastræti";270;"Fjölbýli";34900000;3;85,1;"2017-02-19";410106
