"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Þelamörk";810;"Einbýli";32400000;6;188,4;"2016-12-10";171975
"2";"Vesturgata";101;"Fjölbýli";255000000;3;426,3;"2016-12-10";598170
"3";"Andrésbrunnur";113;"Fjölbýli";35900000;3;94,6;"2016-12-10";379493
"4";"Miklabraut";105;"Fjölbýli";26900000;2;64;"2016-12-10";420312
"5";"Miðvangur";220;"Fjölbýli";29900000;3;78,5;"2016-12-10";380892
"6";"Álftamýri";108;"Fjölbýli";31900000;3;80,9;"2016-12-10";394314
"7";"Vindakór ";203;"Fjölbýli";46500000;4;133,1;"2016-12-10";349361
"8";"Mánatún ";105;"Fjölbýli";44900000;2;86,3;"2016-12-10";520278
"9";"Mánatún ";105;"Fjölbýli";42900000;2;78,2;"2016-12-10";548593
"10";"Mánatún ";105;"Fjölbýli";56400000;3;116,8;"2016-12-10";482877
"11";"Mánatún ";105;"Fjölbýli";59900000;3;109,9;"2016-12-10";545041
"12";"Veghús";112;"Fjölbýli";32900000;3;86,4;"2016-12-10";380787
"13";"Funalind";201;"Fjölbýli";42900000;4;123,6;"2016-12-10";347087
"14";"Breiðvangur";220;"Fjölbýli";38900000;5;152,4;"2016-12-10";255249
"15";"Torfufell";111;"Fjölbýli";27800000;3;79,2;"2016-12-10";351010
"16";"Lyngás";210;"Fjölbýli";48800000;5;116,7;"2016-12-10";418166
"17";"Fljótsbakki";861;"Jörð/Lóð";29500000;0;108,5;"2016-12-10";271889
"18";"Nethylur";110;"Atvinnuhús";16900000;0;49,3;"2016-12-10";342799
"20";"Orihuela Costa Ibúð";1000;"Fjölbýli";13900000;4;85;"2016-12-10";163529
"21";"Breiðvangur";220;"Fjölbýli";37500000;6;133;"2016-12-10";281955
"22";"Stakkholt ";105;"Fjölbýli";42900000;2;80,2;"2016-12-10";534913
"23";"Stakkholt";105;"Fjölbýli";43900000;2;82,6;"2016-12-10";531477
"24";"Búðagerði";108;"Fjölbýli";24900000;2;52,5;"2016-12-10";474286
"25";"Lundur";200;"Fjölbýli";55500000;3;139,2;"2016-12-10";398707
