"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Tröllateigur";270;"Fjölbýli";44800000;4;121,4;"2016-07-27";369028
"4";"Þórufell";111;"Fjölbýli";25900000;3;81,4;"2016-07-27";318182
"5";"Grandavegur";107;"Fjölbýli";33700000;4;73,8;"2016-07-27";456640
"6";"Holtsgata";245;"Einbýli";35000000;5;179,6;"2016-07-27";194878
"7";"Dalbraut";300;"Par/Raðhús";39500000;5;211,7;"2016-07-27";186585
"8";"Vesturgata";300;"Einbýli";39900000;6;220,9;"2016-07-27";180625
"9";"Melgerði";200;"Hæðir";44700000;5;149,6;"2016-07-27";298797
"10";"Daggarvellir ";221;"Fjölbýli";32500000;3;96,8;"2016-07-27";335744
"11";"Álalækur";800;"Par/Raðhús";16700000;3;102,8;"2016-07-27";162451
"12";"Álalækur";800;"Fjölbýli";16700000;4;102,8;"2016-07-27";162451
"14";"Álalækur";800;"Hæðir";16700000;3;102,8;"2016-07-27";162451
"15";"Sigtún";105;"Fjölbýli";39600000;3;98,3;"2016-07-27";402848
"16";"Goðabyggð";600;"Einbýli";42000000;7;186;"2016-07-27";225806
"17";"Frábært verð á nýjum raðhúsum";1000;"Par/Raðhús";21650000;4;128;"2016-07-27";169141
"19";"Rauðarárstígur";105;"Fjölbýli";26400000;3;56,6;"2016-07-27";466431
"20";"Tröllateigur";270;"Par/Raðhús";58000000;4;166,7;"2016-07-27";347930
"21";"Hjallasel";109;"Par/Raðhús";31800000;2;69,1;"2016-07-27";460203
"22";"Byggakur";210;"Par/Raðhús";74900000;5;227;"2016-07-27";329956
"23";"Skólabraut";300;"Fjölbýli";24900000;3;110,7;"2016-07-27";224932
"24";"Engihjalli";200;"Fjölbýli";28500000;3;90;"2016-07-27";316667
"25";"Helludalur sumarhús";840;"Sumarhús";16500000;0;59,3;"2016-07-27";278246
