"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"2";"Suðurengi";800;"Par/Raðhús";28900000;4;130,6;"2016-07-22";221286
"3";"Sporatún";600;"Par/Raðhús";49900000;4;161;"2016-07-22";309938
"4";"Austurbrún";104;"Fjölbýli";27500000;2;72,3;"2016-07-22";380360
"5";"Kleppsvegur";105;"Fjölbýli";44900000;5;116,2;"2016-07-22";386403
"6";"Fannafold";112;"Einbýli";66600000;7;196,4;"2016-07-22";339104
"7";"Skógarás";311;"Sumarhús";21700000;3;56,7;"2016-07-22";382716
"8";"Sóltún";105;"Fjölbýli";45900000;3;110,8;"2016-07-22";414260
"9";"Hlíðargata ";740;"Einbýli";28800000;10;266,2;"2016-07-22";108189
"10";"Holtsvegur";210;"Fjölbýli";47900000;4;112,5;"2016-07-22";425778
"11";"Ugluhólar";111;"Fjölbýli";24500000;2;58,1;"2016-07-22";421687
"14";"Hvaleyrarbraut";220;"Atvinnuhús";25500000;2;162,3;"2016-07-22";157116
"15";"Kjóastaðir lóð";801;"Sumarhús";19900000;3;61,5;"2016-07-22";323577
"16";"Djáknavegur";801;"Sumarhús";32900000;4;95,8;"2016-07-22";343424
"17";"Íragerði";825;"Par/Raðhús";16900000;4;107;"2016-07-22";157944
"18";"Spóahólar";111;"Fjölbýli";31900000;5;122,3;"2016-07-22";260834
"19";"Kjarnagata";600;"Fjölbýli";35900000;5;124,5;"2016-07-22";288353
"20";"Kjarnagata";600;"Fjölbýli";31900000;4;102,1;"2016-07-22";312439
"21";"Kjarnagata";600;"Fjölbýli";31400000;4;102,1;"2016-07-22";307542
"22";"Kjarnagata";600;"Fjölbýli";28400000;3;85,2;"2016-07-22";333333
"23";"Suðurvellir";230;"Einbýli";39500000;5;172,1;"2016-07-22";229518
"24";"Sílatjörn";800;"Einbýli";38500000;6;207;"2016-07-22";185990
"25";"Kleifakór";203;"Einbýli";62000000;7;255,6;"2016-07-22";242567
