"";"gotuheiti";"postnr";"tegund";"verd";"herbergi";"size";"nyskrad";"fermverd"
"1";"Hringbraut";101;"Fjölbýli";29900000;2;51,5;"2016-08-20";580583
"2";"17. Júnítorg OPIÐ HÚS";210;"Fjölbýli";34900000;2;76,5;"2016-08-20";456209
"3";"Neshagi";107;"Fjölbýli";45500000;4;126,7;"2016-08-20";359116
"4";"Maese Pedro";1000;"Par/Raðhús";18500000;0;82;"2016-08-20";225610
"6";"Bjarkargrund";300;"Einbýli";36500000;6;178;"2016-08-20";205056
"7";"Glitvellir";221;"Fjölbýli";44800000;4;122,6;"2016-08-20";365416
"8";"Mosgerði";108;"Fjölbýli";34900000;4;107,4;"2016-08-20";324953
"9";"Kvistaland";108;"Einbýli";85000000;5;225,2;"2016-08-20";377442
"10";"Bylgjubyggð";625;"Par/Raðhús";24700000;4;156,5;"2016-08-20";157827
"11";"Gullsmári";201;"Fjölbýli";56900000;5;143,9;"2016-08-20";395413
"12";"Sóleyjarimi";112;"Fjölbýli";59900000;3;143,3;"2016-08-20";418004
"13";"Vestursíða";603;"Fjölbýli";20800000;3;80;"2016-08-20";260000
"14";"Engihjalli ";200;"Fjölbýli";29500000;4;97;"2016-08-20";304124
"15";"Skúlagata";101;"Fjölbýli";44900000;3;78,1;"2016-08-20";574904
"16";"Engihjalli";200;"Fjölbýli";32900000;4;115,7;"2016-08-20";284356
"17";"Dyngjuvegur";104;"Einbýli";129900000;8;350,2;"2016-08-20";370931
"18";"Grettisgata ";101;"Fjölbýli";79900000;6;183;"2016-08-20";436612
"19";"Guðrúnargata - Lækkað Verð";105;"Hæðir";44900000;6;146,2;"2016-08-20";307114
"20";"Grandavegur ";107;"Fjölbýli";37500000;2;80,3;"2016-08-20";466999
"21";"Grænlandsleið";113;"Hæðir";46900000;3;154,5;"2016-08-20";303560
"22";"Stóragerði";104;"Hæðir";46900000;5;165,8;"2016-08-20";282871
"23";"Lambholt";801;"Sumarhús";31900000;4;98,8;"2016-08-20";322874
"24";"Nýhöfn";210;"Fjölbýli";69200000;3;152,4;"2016-08-20";454068
"25";"Kögursel";109;"Par/Raðhús";62900000;6;206,5;"2016-08-20";304600
